image_id, image_url, questions, keyword
43621fbd4ac84851bd48377dfc26ef82_request_4519,https://farm4.staticflickr.com/3431/3374079368_4fddd89035_o.jpg,Where is this shrine located?---How old is this shrine?---Is this shrine open to the public?---Where is this located?---When was it built?---Who made this?---How old is this shrine?---What religion is practiced here?---Is this open to the public?,Meiji Shrine
43621fbd4ac84851bd48377dfc26ef82_request_6286,https://farm6.staticflickr.com/5493/14058173890_61fa752522_o.jpg,Is that the Eiffel Tower in the background?---Is Paris the city?---What floor was this photo taken from---Is that building publicly accessible?---None---None---What is the population here?---How many tourists come here per year?---What is the best place to eat here?---Where is the best place to lodge here?---Is there anything to do for fun nearby?,Tour Montparnasse
43621fbd4ac84851bd48377dfc26ef82_request_2945,https://farm3.staticflickr.com/2943/15224535327_7f5741bcab_o.jpg,"What does the handwriting say?---Why do they call it ""Monument Quand-même""?---Where is the monument?---Is the monument still there?---Directions from Paris to this site",carrousel
43621fbd4ac84851bd48377dfc26ef82_request_5945,https://farm6.staticflickr.com/5523/14299552757_6f653498a6_o.jpg,What is this building?---How old is this building?---How do I get here?---Where is this building---What takes place inside this building---Are those four trees all the same---What is building---Where is this---What kinds of offices are inside the building,Foggy Bottom
43621fbd4ac84851bd48377dfc26ef82_request_3413,https://farm2.staticflickr.com/1751/42343115111_75c97fe8cf_o.jpg,Where is this track located---What kind of races are held at this track---When was this track built---What is the name of this stadium---Can you bet on the horse races at this track---Where is this located?---Is this a popular tourist destination?---What events are held here?---How many races happen here in a day?---What's the lap record here?---What city is this in?,Churchill Downs
43621fbd4ac84851bd48377dfc26ef82_request_5944,https://farm7.staticflickr.com/6153/6189143073_0ffb25d531_o.jpg,Who published this book?---How many pages is this book?---What year was this book published?---How much does this book cost to order?---How many chapters is this book?,Foggy Bottom
43621fbd4ac84851bd48377dfc26ef82_request_880,https://farm5.staticflickr.com/4286/35286296920_819b1e9a62_o.jpg,What street is this?---Where is this located?---How big is this park?,Cliveden
43621fbd4ac84851bd48377dfc26ef82_request_344,https://farm3.staticflickr.com/2835/10047481216_94de43d3e8_o.jpg,Where can I buy those pants?---What size does he wear?---What brand of pants are they?,fashion
43621fbd4ac84851bd48377dfc26ef82_request_2398,https://farm8.staticflickr.com/7453/27019712624_3b1ec03a43_o.jpg,What country is this in?---What kind of trees are those?---Is this a public space?,Cornell University
43621fbd4ac84851bd48377dfc26ef82_request_2788,https://farm9.staticflickr.com/8189/8397634512_9fd245633a_o.jpg,How long has this place been open?---Who is that in the photo---What does the sign above the bar say?,Fremont Street Experience
43621fbd4ac84851bd48377dfc26ef82_request_6681,https://farm5.staticflickr.com/4434/36715842155_a53c9f3c7f_o.jpg,What kind of bridge is this?---What city is this in?---Can you walk across this bridge?---What is the Clifton suspension bridge used for?---How was Clifton suspension bridge built?---How old is the Clifton Suspension Bridge?---What body of water is this crossing---Where is this bridge---Can I walk across the bridge,Clifton Suspension Bridge
43621fbd4ac84851bd48377dfc26ef82_request_2171,https://farm6.staticflickr.com/5740/20967816153_9ed2c6c0bb_o.jpg,What can you tell me about the person named in the center of this photo?---Who owns this pavement?---What does the text in the bottom-center paver say?---What's the average daily high at this location in May?---Was this picture taken in the rain?,Hollywood Walk of Fame
43621fbd4ac84851bd48377dfc26ef82_request_4070,https://farm7.staticflickr.com/6175/6178638325_4aa011e459_o.jpg,Is this alive?---What kind of dinosaur is this?---Where is this?---what kind of dinosaur is this---is that a male or female dinosaur---how many teeth does this dinosaur have---What species of dinosaur is this?---What is this made of?---Where is this dinosaur on display?,Chester Zoo
43621fbd4ac84851bd48377dfc26ef82_request_5463,https://farm4.staticflickr.com/3068/2640595286_9a4673f9d9_o.jpg,How big is that enclosure---How many animals are on display there---What kind of grass is that---What kind of animals are those?---What other animals are found here?---Is there an entrance fee?---What animal is that?---What kind of trees are those?---What do they eat?,Knowsley Safari Park
43621fbd4ac84851bd48377dfc26ef82_request_1447,https://farm1.staticflickr.com/827/41190126624_4a90188f46_o.jpg,Can I walk across this bridge?---What's the domed building at far right?---Latitude of this vantage point---Is that a bateau-mouche at lower right?---What's the date of this photo?---What country is this in?---What is the climate there?---Is it open to the public?---Where is this located?---What landmarks are located here?---What body of water is that?,Île de la Cité
43621fbd4ac84851bd48377dfc26ef82_request_6513,https://farm1.staticflickr.com/740/21641196333_233471f3e5_o.jpg,Where is this located?---What kind of pumpkins are those?---What event is this?,York
43621fbd4ac84851bd48377dfc26ef82_request_6062,https://farm9.staticflickr.com/8163/29123161064_e1d1baf639_o.jpg,When was this made?---What country is this in?---How old is this?,Brooklyn Bridge
43621fbd4ac84851bd48377dfc26ef82_request_1897,https://farm5.staticflickr.com/4265/34445155283_2d89808817_o.jpg,What else is to see around here?---Where is the nearest place to fish from here?---Where is the nearest place to camp from here?---When was this gravestone erected?---What is the oldest known grave in this cemetery?---What state is this lake in?---Is this area open to the public?---Does it snow here in the winter time?,Lake Itasca
43621fbd4ac84851bd48377dfc26ef82_request_1189,https://farm9.staticflickr.com/8532/8617795278_3695319a40_o.jpg,what type of plant is this---where does the type of plant grow---how much sunlight does this plant need to grow---What flowers are those?---Are there killer bees there?---Can I picnic there?,Mount Whitney
43621fbd4ac84851bd48377dfc26ef82_request_5306,https://farm7.staticflickr.com/6228/6271452979_090e7102b0_o.jpg,Translate the text to English.---How much do each of these jars cost?---Where can I buy one of these jars?---Where can I buy this---What can these be used for---How much does this pack cost---What is inside these jars?---Where can I find this product for sale?---How much does one of these cost?---Are these non toxic?---What country did this originate in?,Santa Maria Novella
43621fbd4ac84851bd48377dfc26ef82_request_3223,https://farm4.staticflickr.com/3463/5732311720_2c66294e21_o.jpg,How old is this loft---How much does renting a loft like this cost---What kind of windows are those,artists loft
43621fbd4ac84851bd48377dfc26ef82_request_2621,https://farm3.staticflickr.com/2812/34216496816_5de513999d_o.jpg,What is that statue representing?---Where is that statue located?---Does that statue have an official name?,Fushimi Inari taisha
43621fbd4ac84851bd48377dfc26ef82_request_5105,https://farm8.staticflickr.com/7061/6978345114_0fa9c5d669_o.jpg,When was the Prambanan Temple built?---How far is Prambanan from Borobudur?---How many temples are there in Indonesia?---What is this type of vehicle called?---Who is in this photo?---Where was this photo taken?---What time of year was this photo taken?,Prambanan
43621fbd4ac84851bd48377dfc26ef82_request_5268,https://farm6.staticflickr.com/5247/5251427513_c3529f2ac0_o.jpg,When was this made---What is this made out of---Who is depicted in this?---How many men are seen here within the memorial?---Is this located in DC or Virginia?---When was this memorial constructed?---What kind of material is this made of?---What historical moment does this depict?---When was it built?,Marine Corps War Memorial
43621fbd4ac84851bd48377dfc26ef82_request_4953,https://farm4.staticflickr.com/3411/4644961493_4cc993945c_o.jpg,What's the large building right of center?---Can I drive a car on this plaza?---What's the compass direction in this photo?---How high above sea level in this picture??---Is the plaza usually this crowded?,Berlin Wall
43621fbd4ac84851bd48377dfc26ef82_request_2510,https://farm4.staticflickr.com/3768/9233972791_37f641577f_o.jpg,Where is this located---What's the elevation---What's the average total snowfall on this mountain---Where is this located?---Are there hiking trails nearby?---What's the elevation?---What kind of rocks are those?---Where was this taken?---Whats the weather like here?,Pikes Peak
43621fbd4ac84851bd48377dfc26ef82_request_2950,https://farm8.staticflickr.com/7462/16028078172_fdf53c6245_o.jpg,Who lives in that house---How tall is that mountain---What kind of wood is that house made of---Can I stay there---Can I hike there---Is that place for sale---Is that cabin available for rent?---What is the name of the mountain in the background?---Where is this place?---Is this a good place to go skiing in the winter?---What is the elevation of this place?,igloo
43621fbd4ac84851bd48377dfc26ef82_request_713,https://farm9.staticflickr.com/8730/16615760064_6c35756543_o.jpg,Where is this?---What building is this a part of?---What are the girders made of?---What body of water is that?---Who designed this?---What do you call this suspension thing?,Millennium Stadium
43621fbd4ac84851bd48377dfc26ef82_request_2102,https://farm5.staticflickr.com/4480/37437278985_79db8016d6_o.jpg,What country is this?---What is the best time of year to go here?---What is that thing in the distance?,Lindisfarne
43621fbd4ac84851bd48377dfc26ef82_request_4192,https://farm6.staticflickr.com/5744/24053825401_c7029ed1f1_o.jpg,What kind of tree is that in the middle---Are there hotels near there---What body of water is that---Where is this located?---Is this a popular tourist destination?---Is it open to the public year round?,Captiva Island
43621fbd4ac84851bd48377dfc26ef82_request_2645,https://farm9.staticflickr.com/8093/8483103542_cb9526a787_o.jpg,is there cliff diving---can you fish---is there a life guard on duty,Cape of Good Hope
43621fbd4ac84851bd48377dfc26ef82_request_98,https://farm4.staticflickr.com/3717/10284707925_5bc8779d9b_o.jpg,Where was this taken?---Who made it?---What kind of animals are those?---What's the meaning behind those pigs?---Where can I see those pigs in person?---What are those pigs made of?---Who made this?---What is this made of?---Where is this located?,sculpture
43621fbd4ac84851bd48377dfc26ef82_request_2749,https://farm9.staticflickr.com/8433/7533305698_f3fbe74811_o.jpg,What body of water is that?---Is this during high tide?---Whats the elevation?,Sutro Baths
43621fbd4ac84851bd48377dfc26ef82_request_5371,https://farm1.staticflickr.com/593/21814234606_9613ccaf11_o.jpg,what material is the windows made of---how tall is the building on the left---what kind of vegetation is planted in the foreground,Rogers Centre
43621fbd4ac84851bd48377dfc26ef82_request_5199,https://farm1.staticflickr.com/367/19213472695_1a437f5746_o.jpg,Where is this located?---Is this a popular tourist destination?---How much is the entrance fee?,Tokyo DisneySea
43621fbd4ac84851bd48377dfc26ef82_request_654,https://farm6.staticflickr.com/5509/10442087515_f4d0d92c62_o.jpg,Where does this path go?---Where is this located?---Is there a lot of good hiking around here?---What hike is this---What trail is this---Can I hike this trail in the winter---Where is this located?---Is this a famous hiking trail?---How long is this trail?,volcano
43621fbd4ac84851bd48377dfc26ef82_request_4119,https://farm7.staticflickr.com/6189/6122684988_8842e22ec6_o.jpg,How big is it?---How many people live there?---When was it founded?---Where is this located?---What is the waterway pictured in this photo?---Is this a park?,Rizal Park
43621fbd4ac84851bd48377dfc26ef82_request_3289,https://farm1.staticflickr.com/351/18571988410_a7843d28ed_o.jpg,What street is that?---What is the speed limit there?---Is that a good place to ride my bike?,forest road
43621fbd4ac84851bd48377dfc26ef82_request_12,https://farm4.staticflickr.com/3661/3293835304_203f4fbc8a_o.jpg,What kind of building is this?---What's the function of this building?---What city is this in?---What is this structure?---Why is it pink?---What hours is this place open?---Do they serve alcohol here?---Can I bring my dog here?,bullring
43621fbd4ac84851bd48377dfc26ef82_request_3804,https://farm1.staticflickr.com/798/41295613542_4022a60f5f_o.jpg,What kind of business is that yellow building?---How tall is that building?---What is the total square feet of this structure?---When did this building finish it's construction?---What is the address of this location?,Old Bailey
43621fbd4ac84851bd48377dfc26ef82_request_1414,https://farm3.staticflickr.com/2755/4231012938_9c0038e743_o.jpg,Can tourists go there for free---When is it open---Can I bring my dog there---Is this open to the public---How much does this cost---Can I visit there---When was this built?---Where is this located?---Is this open to visitors?,Meiji Shrine
43621fbd4ac84851bd48377dfc26ef82_request_6289,https://farm6.staticflickr.com/5543/9289047832_6f319c7f7f_o.jpg,Is this the Eiffel Tower---Can I see this in person---Where is this,Tour Montparnasse
43621fbd4ac84851bd48377dfc26ef82_request_2253,https://farm9.staticflickr.com/8291/7620764438_820e97cbed_o.jpg,is that weed---could I go for a stroll there---is the whole place just completely overgrown---Who takes care of these gardens?---What kind of plant is the one with the purple flowers?---Do any vegetables grow in this garden?---How many different kinds of plants are grown here?---Was this designed by a landscape architect?,Colonial Williamsburg
43621fbd4ac84851bd48377dfc26ef82_request_2824,https://farm9.staticflickr.com/8265/8698090405_7eccccbbf5_o.jpg,What kind of flower is this at this place?---Is this the only type of flower that grows here?---When are flowers in bloom here?---Where is this located?---What happens here?---Who opened this?---What kind of flower is this?---Is this at a flower shop?---What occasion is appropriate for this flower?,Keukenhof
43621fbd4ac84851bd48377dfc26ef82_request_2752,https://farm6.staticflickr.com/5537/14274090037_2bcf6d10be_o.jpg,Where is this plaque located---What kind of tree is that on the right---How much would I pay for the hat on the guy on the right,Roanoke Island
43621fbd4ac84851bd48377dfc26ef82_request_5867,https://farm9.staticflickr.com/8648/15684605499_04c0f05e7c_o.jpg,n/a---n/a---n/a,Times Square
43621fbd4ac84851bd48377dfc26ef82_request_4714,https://farm4.staticflickr.com/3835/14390669918_6c8e6de74d_o.jpg,Where is this located?---Is it open to the public?---Are there hotels near there?---What road is that?---Where was this taken?---Whats the sign say in english?,Nara Dreamland
43621fbd4ac84851bd48377dfc26ef82_request_719,https://farm5.staticflickr.com/4332/36545350103_54e1ab8efb_o.jpg,When was this taken?---Who is in the photo?---Where was this taken at?,Calgary
43621fbd4ac84851bd48377dfc26ef82_request_1734,https://farm1.staticflickr.com/406/20215142988_ab57521f47_o.jpg,Where is this stadium located---What is the seating capacity of this stadium---How big is the field---Who plays at Yankee-Stadium?---What sport do they play at Yankee-Stadium?---Is it expensive to go inside Yankee-Stadium?---How many fans go there a year---Can I bring my dog there---How many games are played there a year,Yankee Stadium
43621fbd4ac84851bd48377dfc26ef82_request_1360,https://farm2.staticflickr.com/1270/5180566875_e6cdcdf9de_o.jpg,How tall is this mountain?---Does it snow in this area?---In which state is this mountain located?---Where is this located?---What kind of trees are here?---What body of water is that?,Grandfather Mountain
43621fbd4ac84851bd48377dfc26ef82_request_450,https://farm1.staticflickr.com/325/31877885844_2d8484406c_o.jpg,Who made this building---Can I visit this building---What style of building is this---How much does it cost to buy this building---How tall is this building---Where is this building located---Where is this located?---When was this building constructed?---Does this building have a name?,building facade
43621fbd4ac84851bd48377dfc26ef82_request_5361,https://farm6.staticflickr.com/5522/14238477763_c58a9c2d55_o.jpg,Is this a public event shown here?---Did it cost anything to attend this event?---What year did was the event shown on the sign?---Who designed it?---When was construction completed?---Where would I go to visit this?---How tall is it---What does this sign mean---Where is this---How big is this fair,Unisphere
43621fbd4ac84851bd48377dfc26ef82_request_195,https://farm4.staticflickr.com/3666/10070370306_b3abe942e1_o.jpg,Is this in the United States?---Is this a national park?---What is the name of these rocks?---What is a canyon in geography?---What is the largest canyon in the world?---What is the difference between a gorge and a canyon?---Can I hike there---Can I bring my dog there---Are there cougars there,canyon
43621fbd4ac84851bd48377dfc26ef82_request_3173,https://farm3.staticflickr.com/2298/12993146613_cec69a5956_o.jpg,Who made this?---When was it built?---What is this for?,iceberg
43621fbd4ac84851bd48377dfc26ef82_request_3487,https://farm6.staticflickr.com/5670/20111086083_f3cebe81a7_o.jpg,What is the name of this place?---Can you tell me about the history of this place?---How old is this building?---What's inside this building?,Sassi di Matera
43621fbd4ac84851bd48377dfc26ef82_request_2358,https://farm8.staticflickr.com/7453/9533288664_158db28e95_o.jpg,Do they turn these falls off at night---Can you go over this waterfall in a barrel---How much water goes over these falls every minute---What is this waterfall called---Is there a cave behind that waterfall---How many people have gone over these falls?---Does it cost anything to view these?---What country is this in?---Do the falls ever freeze?---Is this place in danger of drying up from global warming?---Has anyone ever died here?,Horseshoe Falls
43621fbd4ac84851bd48377dfc26ef82_request_6217,https://farm8.staticflickr.com/7411/27538079276_b9acb1d294_o.jpg,Is Governors Island still open?---How much does it cost to go to Governors Island?---How do I get to Governors Island?,Governors Island
43621fbd4ac84851bd48377dfc26ef82_request_5099,https://farm2.staticflickr.com/1323/1441976891_bd3e534a8e_o.jpg,Is this a passenger plane---How high is this plane flying---How expensive are tickets to fly over this---How high is this?---What country is this in?---What is the climate like there?---How many people summit this mountain every year?---How tall is this mountain?---What state is this mountain in?---Is there always snow on this mountain?,Mount Rainier
43621fbd4ac84851bd48377dfc26ef82_request_4293,https://farm4.staticflickr.com/3667/13062563704_f24fb72fce_o.jpg,How old is that sign---What kind of stone is that sign on---Can I bring my dog there,Blarney Castle
43621fbd4ac84851bd48377dfc26ef82_request_5279,https://farm6.staticflickr.com/5582/30350103770_07d77eec60_o.jpg,What is this place---Where is this---How old is this place,Ephesus
43621fbd4ac84851bd48377dfc26ef82_request_1506,https://farm2.staticflickr.com/1475/26291642585_ca26e97661_o.jpg,Where is this---What is this building---How big is it---Why is Himeji Castle famous?---What is the Himeji Castle used for?---Can you go inside Himeji Castle?---When was this castle designed---Who designed these buildigns---When was this built,Himeji Castle
43621fbd4ac84851bd48377dfc26ef82_request_1068,https://farm6.staticflickr.com/5442/10004809834_c0be1bbd48_o.jpg,What's the name of this river?---Where is this?---Is this in the United States?,Acadia National Park
43621fbd4ac84851bd48377dfc26ef82_request_6562,https://farm9.staticflickr.com/8161/7626013198_6034f479ae_o.jpg,What city is this?---What body of water is this?---How big is this city?,CN Tower
43621fbd4ac84851bd48377dfc26ef82_request_3697,https://farm6.staticflickr.com/5129/5285214318_eafa139ec7_o.jpg,Is that an ice rink---Is that a park---Can I have a picnic there,National Gallery of Art
43621fbd4ac84851bd48377dfc26ef82_request_5832,https://farm6.staticflickr.com/5644/30330104216_81a2590cf1_o.jpg,Translate this billboard into English---Who is the man standing up---What is the significance of the red flower,Piazza della Signoria
43621fbd4ac84851bd48377dfc26ef82_request_5608,https://farm3.staticflickr.com/2652/4120906783_83bf67b702_o.jpg,Who is performing?---What event is this?---How much are tickets?---Where is it located?---Who plays there?---When is it open?---Who has died at the Viper Room?---s the Viper Room still owned by Johnny Depp?---Is the Viper Room closing?,The Viper Room
43621fbd4ac84851bd48377dfc26ef82_request_3694,https://farm4.staticflickr.com/3107/3144579969_95af639bee_o.jpg,Who made the sculpture there?---Who designed the place?---How old is the place?,Fallingwater
43621fbd4ac84851bd48377dfc26ef82_request_2708,https://farm9.staticflickr.com/8878/28725786376_ee15d0c388_o.jpg,Is that hall a dorm or do they do learning here?---What's this lake next to the hall called?---What school does this building belong to?---Where is this place---How big is this body of water---What purpose does that building serve---How large are the estate grounds?---How many bathrooms are in the house?---Does anyone live in the house full time?---When was the house built?---Are there tours of the house for the public?,Brocket Hall
43621fbd4ac84851bd48377dfc26ef82_request_5683,https://farm9.staticflickr.com/8748/28287725351_087a93324c_o.jpg,Where can I buy that dress with the cherries?---What brand is that dress they're wearing?---How much does that cherry dress cost?---Is this in Harajuku?,Reeperbahn
43621fbd4ac84851bd48377dfc26ef82_request_2109,https://farm5.staticflickr.com/4613/28056442009_c07404ae41_o.jpg,Is that the Hogwarts Express?---Where does this train go?---What does a train like that run on?---What type of castle is Corfe Castle?---Is Corfe Castle free?---How much does it cost to go to Corfe Castle?,Corfe Castle
43621fbd4ac84851bd48377dfc26ef82_request_918,https://farm9.staticflickr.com/8538/8679331856_eef30687a3_o.jpg,Who is that painting in the back by---What are those metal thing hanging down from the top---How old is that mural---Who painted this---When was this made---Who made this,Nablus
43621fbd4ac84851bd48377dfc26ef82_request_1190,https://farm9.staticflickr.com/8120/8613644175_8f88abecfe_o.jpg,How long does it take to climb that mountain---What kind of plants can grow here---Are there any animals who live here---What kind of plants are those?---How tall are those mountains?---What animals live in those mountains?,Mount Whitney
43621fbd4ac84851bd48377dfc26ef82_request_2207,https://farm4.staticflickr.com/3359/3245279464_2ff0845836_o.jpg,Can I take a tour of that building?---Does anyone live in there?---What country is that cathedral in?---How tall is the spire on this building?---How old is this building?---Do they hold mass services here?---Who built this cathedral---When was this built---Who designed this cathedral,Salisbury Cathedral
43621fbd4ac84851bd48377dfc26ef82_request_1428,https://farm6.staticflickr.com/5510/12373703635_a4bbe96bf1_o.jpg,What year was it built?---Which raw materials were used in its construction?---How much did it cost to build?---How many people fit inside?---Has it ever caught on fire?,Ulm Minster
43621fbd4ac84851bd48377dfc26ef82_request_3087,https://farm9.staticflickr.com/8212/29814346381_a07b2fc2c3_o.jpg,Where is this---Who designed this---What material is this place made out of---What is this kind of architecture called?---What's the name of this building?---What's behind the door?,throne room
43621fbd4ac84851bd48377dfc26ef82_request_2613,https://farm8.staticflickr.com/7352/28085988591_6f81c5ede2_o.jpg,Does this lighthouse have a name---What is this tower on the right---Are you allowed inside the lighthouse,George Washington Bridge
43621fbd4ac84851bd48377dfc26ef82_request_6279,https://farm3.staticflickr.com/2933/33294539153_2da1276e5b_o.jpg,How do people tell the time from here?---Who put the clock up in this place?---How did they get the clock up there in this place?---When was this place built?---Who designed this building?---How old is this place?,York Minster
43621fbd4ac84851bd48377dfc26ef82_request_3793,https://farm4.staticflickr.com/3806/8906858760_f20768ae5f_o.jpg,Which rollercoaster is this?---What city is this in?---How much are tickets to this place?,Top Thrill Dragster
43621fbd4ac84851bd48377dfc26ef82_request_623,https://farm2.staticflickr.com/1553/25356359955_064a836e44_o.jpg,What's the purpose of this building?---What country is this in?---Who lived in a house like this?---What brewery does that make stuff for?---How much can it produce?---What does that wheel do?---Who build the house?---What is the house used for?---Can I live in the house?,oast house
43621fbd4ac84851bd48377dfc26ef82_request_255,https://farm4.staticflickr.com/3903/14743967903_9209e9a967_o.jpg,What year was this built?---How tall these arches?---What kind material is this made out of?---What country is this in?---How old is this structure?---How tall is this?---Where is this aqueduct?---Is it still in use?---Did the Romans build it?,aqueduct
43621fbd4ac84851bd48377dfc26ef82_request_5584,https://farm6.staticflickr.com/5670/20968222253_d5f92b3877_o.jpg,who's playing at the whiskey---can you get good drugs on this corner---is there an in n out close by---What city is this---How busy is this intersection---What intersection is this---How long is the sunset strip?---Is this one end of the strip?---How many bars are along here?,Sunset Strip
43621fbd4ac84851bd48377dfc26ef82_request_4833,https://farm4.staticflickr.com/3877/14423337374_c3c2368b72_o.jpg,What street is this?---Is this a tunnel---Where is this bridge?---What is the Chesapeake Bay Bridge?---Why is the Chesapeake Bay Bridge scary?---What is the scariest bridge in the United States?,Chesapeake Bay Bridge
43621fbd4ac84851bd48377dfc26ef82_request_3184,https://farm2.staticflickr.com/1332/1182390503_3606c1f346_o.jpg,Was this photo shot in the wild?---What are the natural predators of this species?---What does this fish like to eat?---Does it make for good eating?---Is this a female or a male?---What kind of fish is this---Is this a salt water fish---What rainforest can you find this fish in---What's the lifespan of this species of fish?---Is this an endangered or threatened species?---What does this little guy eat?,rainforest
43621fbd4ac84851bd48377dfc26ef82_request_528,https://farm9.staticflickr.com/8561/28355515736_0e7af98688_o.jpg,Where does this road lead---How much does a back pack like the one the person has on cost---Is this a popular hitch-hiking road---Where is this man walking to?---What type of trees are in the background?---What's in his backpack---Where is that?---None---None,forest road
43621fbd4ac84851bd48377dfc26ef82_request_1599,https://farm8.staticflickr.com/7386/8728816231_1cae30b88d_o.jpg,Who is buried here?---Are there always this many flowers here?---What city is this in?---Who is buried here?---Can the public leave flowers here?---What city is this in?---How large is this estate?---Can guests tour the house?---Can I get directions here?---Who's buried here besides Elvis?---What are the visiting hours for this place?,Graceland
43621fbd4ac84851bd48377dfc26ef82_request_129,https://farm3.staticflickr.com/2922/14307599759_8caa405442_o.jpg,Can you translate all that text to english?---What language is the text on the top in?---Is that related to a religion?---Is this a shrine---Is the picture of the man a religious symbol---What language is the writing---Is this in China---What is this---Is this a temple,bamboo forest
43621fbd4ac84851bd48377dfc26ef82_request_240,https://farm3.staticflickr.com/2826/10603328473_ec5fc222ab_o.jpg,How deep is it?---Can you swim there?---Can you fish there?,lagoon
43621fbd4ac84851bd48377dfc26ef82_request_202,https://farm2.staticflickr.com/1381/1006540615_5fa4d42a2d_o.jpg,Where is this located?---Is this a popular tourist destination?---What river does this waterfall flow into?---How long does it run for---How high up does it start---Do fish use it,waterfall
43621fbd4ac84851bd48377dfc26ef82_request_6326,https://farm7.staticflickr.com/6061/6050865666_1123dc232c_o.jpg,What do these birds usually eat?---What time of year do these babies hatch?---How many babies do these animals have at once?---Do people eat these birds?---Is bread good for these animals?---What kind of duck is this?---Is that a male duck or a female duck in the back?---Where is this pond located?---Does this bird migrate?---What breed of duck are those?---What do they eat?---How long do they live?,Alton Towers
43621fbd4ac84851bd48377dfc26ef82_request_1873,https://farm4.staticflickr.com/3067/2937983475_48fdebe868_o.jpg,How long is this bridge?---What body of water is that?---Where was this taken?---How long is this canal?---Why was this canal constructed?---Where is this canal located?---Can people ice skate here in the winter?---Is there any animal life in this canal?,Rideau Canal
43621fbd4ac84851bd48377dfc26ef82_request_4118,https://farm6.staticflickr.com/5099/5524100189_ffc7dd9bff_o.jpg,Where is this located?---What causes this reflection?---Can visitors walk under this?---Do a lot of people photograph this?---What does this sculpture represent---Where is this park located---Is this place open to the public---Can you get here by bus---What's the actual name of this art piece?---How expensive was it to make this?---What else has the maker of this piece made?,Millennium Park
43621fbd4ac84851bd48377dfc26ef82_request_4002,https://farm8.staticflickr.com/7501/26478005673_42c0910dbd_o.jpg,What kind of guitar is that?---What is the Opry?---How much are tickets?---How much are tickets to this place?---What are the operating hours of this place?---How tall are those guitars?,Grand Ole Opry
43621fbd4ac84851bd48377dfc26ef82_request_3957,https://farm8.staticflickr.com/7794/18177009380_fc0fea6553_o.jpg,What bridge is this?---What body of water is this?---What city is that in the background?---Who built this bridge?---How long is it?---What body of water is that?,PNC Park
43621fbd4ac84851bd48377dfc26ef82_request_3672,https://farm8.staticflickr.com/7315/27364085622_2187e7d972_o.jpg,What was that machine used for---How old is that machine---Who invented that machine---What does the paper sign say?---What's the text on the top panel?---When was this device built?---How much did this machine cost when it was new?---Is this artifact still in use?---What is this device?---What does it do?---How much does it cost?,Bletchley Park
43621fbd4ac84851bd48377dfc26ef82_request_1374,https://farm1.staticflickr.com/718/22731573028_7afcda5102_o.jpg,How old is it?---Who built it?---Who lived there?---Where does it go?---Where was this taken?---How old is it?,Château de Chenonceau
43621fbd4ac84851bd48377dfc26ef82_request_3525,https://farm6.staticflickr.com/5457/9048254221_1729cb6544_o.jpg,Isn't that guy a serial killer?---Is that a religious shrine?---Is that a holy site?---Does David Berkowitz often go to Batu Caves?---What did David Berkowitz buy at Batu Caves?---How long was David Berkowitz at the Batu Caves?---Who is this---Where is this---Can I go here,Batu Caves
43621fbd4ac84851bd48377dfc26ef82_request_4004,https://farm4.staticflickr.com/3728/9439364203_ffdeca619e_o.jpg,How long is the middle stalactite---How tall is the ceiling of that cavern---What kind of mineral is that made of,Luray Caverns
43621fbd4ac84851bd48377dfc26ef82_request_1268,https://farm5.staticflickr.com/4057/4435063710_e890f70a63_o.jpg,How high are these falls?---Is this water too cold to swim in?---Is this a popular place to hike to?---Is this accessible by trail?---What kind of wildlife lives around here?,Milford Sound
43621fbd4ac84851bd48377dfc26ef82_request_5585,https://farm1.staticflickr.com/687/21563163506_025f331b53_o.jpg,What street is this?---How much does it cost to park here for two hours?---Can I sell my mixtape here?---What city is this in?,Sunset Strip
43621fbd4ac84851bd48377dfc26ef82_request_4283,https://farm1.staticflickr.com/827/40643881765_919896aeb8_o.jpg,How many stores are in there?---What are it's hours?---Is there anywhere to get food inside there?---How many stores are in this area?---What country is this shopping district in?---When's the best time to come here?,Tsim Sha Tsui
43621fbd4ac84851bd48377dfc26ef82_request_2996,https://farm3.staticflickr.com/2835/33319874484_1ae2380ef7_o.jpg,What building is this in?---Is this a school?---What font is this text?,entrance hall
43621fbd4ac84851bd48377dfc26ef82_request_5514,https://farm5.staticflickr.com/4256/34581973294_a3e6558a08_o.jpg,What part of the National Mall is this?---Which monument is the big one on the left?---What state is this?,National Museum of African American History and Culture
43621fbd4ac84851bd48377dfc26ef82_request_2744,https://farm9.staticflickr.com/8727/17574227135_dfaccbc83a_o.jpg,Where is this located?---Who is this doll depicting?---Is this a popular tourist destination?,Sherwood Forest
43621fbd4ac84851bd48377dfc26ef82_request_2410,https://farm6.staticflickr.com/5676/22012362121_ccde883433_o.jpg,How many balloons fly here each year?---How many participants are there each year?---What is the weight of one of these balloons?---How tall do those balloons get when full of air---How much air does it take to fill those balloons---What material are those balloons made from---How much do they cost?---How high can they fly?---How long can they fly for?,Albuquerque International Balloon Fiesta
43621fbd4ac84851bd48377dfc26ef82_request_6175,https://farm8.staticflickr.com/7006/6823175071_ccc06cebe3_o.jpg,How big is this organ---How old is this instrument---Who build this---What year was this organ built?---What year was the cathedral built?---What religion is this church for?---What famous people in history have been to this church?---How loud is this instrument?,Berlin Cathedral
